date,open_SO2,sate_SO2,"Alipur, Delhi - DPCC","Anand Vihar, Delhi - DPCC","Ashok Vihar, Delhi - DPCC","Aya Nagar, Delhi - IMD","Bawana, Delhi - DPCC","Burari Crossing, Delhi - IMD","Chandni Chowk, Delhi - IITM","CRRI Mathura Road, Delhi - IMD",Dr,"DTU, Delhi - CPCB","Dwarka-Sector 8, Delhi - DPCC ","East Arjun Nagar, Delhi - CPCB","IGI Airport (T3), Delhi - IMD","IHBAS, Dilshad Garden, Delhi - CPCB","ITO, Delhi - CPCB","Jahangirpuri, Delhi - DPCC","Jawaharlal Nehru Stadium, Delhi - DPCC","Lodhi Road, Delhi - IITM","Lodhi Road, Delhi - IMD","Major Dhyan Chand National Stadium, Delhi - DPCC","Mandir Marg, Delhi - DPCC","Mundka, Delhi - DPCC","Najafgarh, Delhi - DPCC","Narela, Delhi - DPCC","Nehru Nagar, Delhi - DPCC","North Campus, DU, Delhi - IMD","NSIT Dwarka, Delhi - CPCB","Okhla Phase-2, Delhi - DPCC","Patparganj, Delhi - DPCC","Punjabi Bagh, Delhi - DPCC","Pusa, Delhi - DPCC","Pusa, Delhi - IMD","R K Puram, Delhi - DPCC","Rohini, Delhi - DPCC","Shadipur, Delhi - CPCB","Sirifort, Delhi - CPCB","Sonia Vihar, Delhi - DPCC","Sri Aurobindo Marg, Delhi - DPCC","Vivek Vihar, Delhi - DPCC","Wazirpur, Delhi - DPCC"
2021-09-09,70.86999999999999,0.2239999978,5.71,11.85,18.42,8.790000000000001,2.6,8.950000000000001,8.55,8.950000000000001,9.76,8.88,2.28,18.69,2.28,12.82,6.1,7.94,6.79,8.64,8.790000000000001,3.62,7.53,26.8,1.23,3.76,5.93,8.950000000000001,6.97,8.8,9.72,15.51,7.52,7.52,11.57,5.88,5.64,9.69,16.32,5.17,11.8,5.25
2021-09-10,59.44583333333335,0.324000006,6.14,16.23,24.15,7.300000000000001,2.73,8.7625,3.76,8.7625,10.323333333333334,8.89,2.85,26.02,2.85,6.49,6.38,8.79,5.83,2.52,7.300000000000001,3.41,8.28,27.6,2.2,4.11,4.72,8.7625,4.52,6.19,10.86,18.36,8.02,8.02,11.86,4.11,5.73,7.71,15.04,4.15,10.2,4.71
2021-09-11,40.96833333333334,0.2619999912,5.2,13.0,15.23,7.846666666666667,1.63,7.535,9.98,7.535,10.623333333333331,8.78,2.65,34.47,2.65,12.18,6.89,7.35,6.01,2.59,7.846666666666667,3.51,8.94,30.81,2.8,4.02,4.18,7.535,6.17,5.61,9.72,17.9,6.74,6.74,9.61,1.76,4.82,6.63,13.84,5.92,4.86,4.97
2021-09-12,66.8375,0.0960000008,6.13,10.4,16.99,8.753333333333332,1.72,9.48,3.89,9.48,10.703333333333331,8.83,2.62,25.95,2.62,13.66,5.96,6.69,7.38,2.56,8.753333333333332,3.72,11.66,27.76,2.76,4.62,4.63,9.48,18.6,8.77,9.88,20.1,9.38,9.38,13.14,1.93,5.03,10.39,23.3,5.73,5.22,3.32
2021-09-13,113.88583333333332,-0.0260000015999999,5.07,17.34,15.62,7.94,2.16,9.955,8.48,9.955,10.453333333333331,8.89,2.17,29.77,2.17,7.32,6.62,7.12,7.76,7.7,7.94,3.34,7.3,27.83,1.59,6.37,6.29,9.955,5.75,6.87,11.63,12.67,7.01,7.01,16.25,1.93,4.4,12.31,20.83,5.85,5.23,3.5
2021-09-14,64.63166666666667,0.049999997,6.46,22.25,16.26,8.72,2.83,10.895,5.75,10.895,11.156666666666666,7.69,2.15,21.44,2.15,8.11,13.17,6.59,6.43,2.21,8.72,3.57,6.12,27.66,2.36,8.39,10.56,10.895,7.26,9.02,10.12,20.12,7.11,7.11,17.98,2.36,4.54,10.57,16.89,7.82,3.31,3.4
2021-09-15,67.17416666666666,0.2720000066,6.17,12.88,17.09,8.606666666666667,2.18,9.275,1.84,9.275,12.006666666666668,3.59,2.28,21.15,2.28,6.96,8.53,8.1,6.51,2.47,8.606666666666667,4.09,6.28,27.41,2.72,7.07,7.02,9.275,6.45,7.11,9.62,19.66,7.11,7.11,14.2,2.95,6.64,8.62,23.21,6.38,4.49,3.5
2021-09-16,59.56541666666667,0.068000002,6.62,10.16,15.49,8.416666666666666,2.25,7.57,2.27,7.57,10.743333333333334,3.85,2.34,18.6,2.34,10.02,6.79,7.08,5.82,11.3,8.416666666666666,3.43,6.27,29.25,2.55,4.81,5.53,7.57,5.61,4.44,9.68,19.55,7.48,7.48,9.54,2.39,7.71,8.19,13.24,6.3,2.88,3.31
2021-09-17,56.90291666666667,0.2380000034,5.69,10.96,13.93,8.393333333333333,2.38,7.8925,2.81,7.8925,11.903333333333334,3.76,2.37,18.11,2.37,7.9,6.29,7.35,13.65,19.86,8.393333333333333,3.94,8.43,29.19,3.12,6.02,7.18,7.8925,6.36,6.37,9.26,16.54,6.24,6.24,10.25,2.36,8.5,10.12,14.53,6.74,2.46,2.88
2021-09-18,50.31666666666666,-0.1980000074,5.04,14.09,15.88,8.406666666666666,1.92,7.685,3.14,7.685,11.7,3.25,2.4,25.93,2.4,5.65,6.35,8.15,37.75,12.36,8.406666666666666,5.07,7.42,29.6,2.88,4.96,7.6,7.685,5.23,6.81,7.23,20.07,5.86,5.86,11.66,2.26,6.4,10.1,19.66,7.57,2.58,3.17
2021-09-19,47.734166666666674,0.0619999984,5.52,10.5,15.55,7.84,2.2,7.2425,3.78,7.2425,12.4,2.7,1.9,10.5,1.9,7.51,5.79,7.74,30.91,4.2,7.84,3.46,10.0,28.28,2.23,5.62,6.15,7.2425,5.36,6.78,6.57,16.83,5.82,5.82,10.1,2.92,5.26,11.13,26.69,5.31,3.51,3.04
2021-09-20,54.61708333333333,-0.0060000001999999,5.53,11.47,16.01,8.413333333333334,2.46,9.3525,3.81,9.3525,11.773333333333332,2.69,2.61,14.73,2.61,7.86,6.45,8.87,37.35,2.87,8.413333333333334,3.63,5.71,28.03,2.73,4.35,5.99,9.3525,6.72,7.39,13.2,17.58,5.98,5.98,11.29,1.75,8.13,9.84,21.5,5.66,3.85,3.79
2021-09-21,57.49916666666666,0.3959999998,6.07,15.17,12.92,8.513333333333334,1.93,7.6275,10.07,7.6275,11.656666666666666,4.97,2.32,13.93,2.32,7.04,6.53,8.04,68.54,3.85,8.513333333333334,3.44,10.98,29.47,2.23,5.25,4.58,7.6275,8.02,6.83,7.41,15.0,6.45,6.45,10.2,1.8,8.38,8.03,13.66,5.66,2.43,4.0
2021-09-22,65.40624999999999,-0.0339999998,4.95,18.67,18.58,7.95,2.15,6.705,3.86,6.705,11.25,10.196666666666664,2.5,18.36,2.5,8.36,6.7,8.69,7.82,4.04,7.95,3.63,3.09,30.7,2.61,3.89,4.99,6.705,6.71,5.0,7.65,16.47,5.66,5.66,9.22,2.12,8.37,7.63,19.45,4.13,4.04,2.78
2021-09-23,79.71125,0.1480000034,4.8,20.0,17.56,8.22,1.98,6.4075,12.07,6.4075,11.07,8.31,2.46,13.38,2.46,14.09,5.61,8.71,2.33,3.46,8.22,3.61,10.85,27.8,2.96,3.99,5.53,6.4075,6.31,3.97,6.16,19.2,7.52,7.52,10.7,2.12,7.47,6.39,23.31,4.74,3.45,3.55
2021-09-24,85.66333333333334,0.1379999989999999,5.67,17.24,19.64,8.026666666666666,2.34,7.6475,4.82,7.6475,12.016666666666666,8.13,2.11,26.06,2.11,7.64,6.28,8.64,11.62,4.25,8.026666666666666,4.16,12.09,29.52,2.77,5.98,5.33,7.6475,9.59,8.51,4.84,22.59,7.59,7.59,11.57,2.74,9.65,6.5,21.76,5.71,5.55,12.801666666666668
2021-09-25,71.72458333333334,0.5060000093999999,5.4,20.08,15.27,8.326666666666666,2.16,7.835,12.62,7.835,11.876666666666669,8.12,2.46,27.28,2.46,5.98,6.27,7.98,6.59,9.04,8.326666666666666,4.53,9.08,28.58,3.67,6.04,9.52,7.835,5.81,10.54,4.87,20.36,7.28,7.28,10.53,2.14,8.58,7.97,21.1,7.28,8.28,3.24
2021-09-26,62.45583333333334,0.0520000044,5.6,24.75,21.04,9.956666666666669,2.45,7.0425,4.8,7.0425,13.97,8.19,2.52,31.24,2.52,5.35,7.45,10.22,6.5,9.37,9.956666666666669,4.91,6.2,29.71,5.11,5.02,7.6,7.0425,7.18,8.09,4.4,19.5,8.39,8.39,10.08,4.47,8.84,6.72,37.5,4.31,14.02,4.02
2021-09-27,98.60624999999996,-0.1719999998,6.77,19.47,21.44,9.666666666666666,2.92,8.1525,3.38,8.1525,12.253333333333336,8.25,2.64,22.83,2.64,6.43,6.46,10.76,6.49,4.34,9.666666666666666,4.33,6.24,26.64,4.09,12.03,8.41,8.1525,6.7,9.11,5.54,19.38,9.17,9.17,11.19,4.92,7.99,8.02,57.79,4.86,13.21,3.99
2021-09-28,67.97000000000001,0.1619999915999999,5.87,27.16,22.22,9.663333333333334,2.83,7.645,7.15,7.645,10.74,8.2,2.28,30.49,2.28,5.88,7.48,10.23,7.53,2.43,9.663333333333334,4.48,5.68,22.68,3.98,8.33,6.1,7.645,7.48,8.9,5.97,18.31,7.81,7.81,9.84,4.6,8.62,8.32,23.88,2.79,9.94,3.43
2021-09-29,61.41333333333333,0.0880000008,7.6,26.19,22.0,8.973333333333334,2.34,7.102500000000001,3.28,7.102500000000001,11.726666666666668,8.09,2.38,17.29,2.38,12.29,6.27,10.27,6.12,10.29,8.973333333333334,4.0,9.62,21.38,3.48,9.55,4.68,7.102500000000001,7.55,6.77,4.46,20.36,7.14,7.14,9.58,4.05,7.65,8.48,11.7,4.57,17.92,3.89
2021-09-30,97.53333333333336,0.154000003,5.02,25.15,15.43,8.606666666666667,2.39,6.915,8.6,6.915,12.043333333333337,7.29,2.38,14.45,2.38,6.57,7.01,9.96,7.09,5.85,8.606666666666667,3.3,13.08,21.19,3.56,6.64,3.96,6.915,6.65,6.05,5.59,17.46,8.72,8.72,11.0,2.91,8.57,7.64,8.24,4.82,3.61,4.32
2021-10-01,73.00708333333334,0.1219999975999999,5.07,23.68,16.83,8.933333333333334,2.53,8.6575,7.84,8.6575,14.573333333333332,9.12,2.19,16.52,2.19,6.12,6.86,9.47,11.03,10.92,8.933333333333334,4.34,44.1,22.24,3.43,6.39,4.46,8.6575,8.41,8.61,6.88,19.83,5.88,5.88,14.07,3.57,8.69,8.63,6.96,5.12,4.32,4.23
2021-10-02,34.629166666666656,2.16000009,4.78,21.03,17.87,8.61,2.41,8.08,2.89,8.08,12.813333333333333,8.2,2.04,17.57,2.04,5.94,6.78,9.8,9.85,2.98,8.61,4.02,24.71,21.7,3.59,6.14,4.71,8.08,6.36,7.72,6.58,17.2,7.27,7.27,13.24,5.05,7.12,9.19,5.31,6.04,2.72,3.05
2021-10-03,32.270833333333336,0.360000014,6.28,19.77,14.36,8.56,2.95,7.637500000000001,7.54,7.637500000000001,15.773333333333332,8.64,1.91,13.66,1.91,5.87,6.06,9.12,10.4,2.54,8.56,3.68,22.49,21.12,3.59,5.09,4.18,7.637500000000001,7.58,7.26,5.99,18.55,6.76,6.76,11.02,4.57,8.65,9.54,4.85,4.61,2.84,3.44
2021-10-04,91.15666666666664,0.2600000048,5.22,23.85,16.08,8.103333333333333,2.58,6.8,7.86,6.8,15.01,8.79,2.41,13.56,2.41,6.32,6.53,10.53,9.61,3.68,8.103333333333333,3.82,29.09,23.31,3.0,7.31,4.16,6.8,6.45,6.74,5.45,18.14,7.55,7.55,9.79,5.02,9.58,10.0,5.99,4.72,2.81,3.05
2021-10-05,156.64166666666665,0.1339999944,5.46,22.89,20.78,7.876666666666666,2.77,6.375,3.24,6.375,11.079999999999998,9.17,2.2,22.89,2.2,8.53,6.36,12.23,10.44,10.08,7.876666666666666,4.28,26.9,22.7,2.86,8.12,6.05,6.375,5.13,7.02,5.8,17.55,7.68,7.68,7.22,4.17,9.41,9.76,7.91,5.72,6.36,4.09
2021-10-06,67.55250000000001,0.2279999909999999,7.58,16.02,21.26,7.906666666666666,2.88,6.9825,3.87,6.9825,10.06,9.52,1.96,16.02,1.96,12.09,6.66,6.79,10.74,3.33,7.906666666666666,4.15,16.43,22.8,1.75,7.49,7.52,6.9825,5.38,6.72,6.39,16.33,8.84,8.84,7.24,4.56,8.73,9.22,6.25,4.96,4.92,2.84
2021-10-07,59.26749999999999,0.1959999949999999,6.46,21.02,23.73,8.186666666666667,3.1,8.412500000000001,8.51,8.412500000000001,10.893333333333333,9.55,1.96,21.02,1.96,12.43,6.29,7.28,10.52,2.53,8.186666666666667,4.4,17.06,23.47,2.05,7.7,8.37,8.412500000000001,12.76,9.98,8.89,19.7,9.84,9.84,8.32,5.36,2.68,8.47,7.9,6.71,4.09,3.01
2021-10-08,55.225,-0.0179999997999999,6.4,21.07,23.94,8.533333333333333,3.39,9.51,3.16,9.51,26.383333333333336,7.71,2.34,21.07,2.34,11.48,8.03,8.83,10.72,4.74,8.533333333333333,4.94,19.36,25.05,2.02,8.4,7.62,9.51,9.73,9.52,10.44,13.8,8.9,8.9,11.68,4.96,4.42,9.47,7.02,6.26,3.71,6.13
2021-10-09,56.614583333333336,-0.839999974,8.19,21.86,20.55,7.756666666666668,3.74,9.14,4.09,9.14,39.75333333333333,7.74,1.65,21.86,1.65,8.09,7.92,10.48,11.41,2.44,7.756666666666668,4.48,16.14,25.51,1.81,12.0,7.22,9.14,9.12,8.86,8.24,19.76,9.32,9.32,11.27,5.18,5.5,12.09,6.86,5.12,3.12,4.8
2021-10-10,72.91624999999998,0.079999998,7.02,25.24,22.91,7.493333333333332,4.16,8.5775,4.48,8.5775,27.13666666666667,7.74,1.71,25.24,1.71,7.84,8.9,8.11,6.52,2.54,7.493333333333332,4.81,23.94,26.35,1.27,10.77,8.19,8.5775,7.59,10.56,9.12,20.41,10.28,10.28,7.61,5.28,3.43,11.96,6.37,5.23,2.62,4.41
2021-10-11,83.15791666666664,-0.0679999992,7.92,25.32,18.6,7.603333333333333,3.73,9.0475,4.22,9.0475,15.66666666666667,8.22,1.62,25.32,1.62,7.23,7.7,9.84,7.48,12.07,7.603333333333333,5.04,18.97,25.73,1.38,11.11,7.87,9.0475,8.54,9.45,8.89,19.44,8.38,8.38,9.93,4.54,3.74,12.34,6.1,5.32,2.39,4.52
2021-10-12,71.34708333333333,-0.620000005,7.03,21.14,21.05,8.69,4.16,8.45,4.54,8.45,11.943333333333332,7.93,1.17,15.53,1.17,12.33,7.13,7.28,8.88,2.05,8.69,4.96,16.83,26.0,1.5,9.84,8.9,8.45,7.33,11.53,8.28,18.06,9.36,9.36,6.96,4.66,4.49,11.79,6.85,4.81,2.06,4.82
2021-10-13,51.05125000000002,0.0860000028,8.47,27.5,27.82,9.043333333333337,4.01,8.120000000000001,10.74,8.120000000000001,12.693333333333332,7.78,1.44,27.62,1.44,16.24,12.28,5.34,6.55,4.74,9.043333333333337,5.76,17.84,27.96,2.04,10.47,8.06,8.120000000000001,6.67,10.42,8.84,16.46,11.87,11.87,4.75,5.91,4.68,9.76,10.44,5.34,5.07,4.44
2021-10-14,47.05833333333334,0.469999999,7.33,24.18,29.19,9.61,3.59,8.085,10.8,8.085,15.543333333333337,7.8,1.47,19.64,1.47,12.56,10.73,3.79,8.91,13.27,9.61,5.8,15.8,30.83,2.51,7.49,9.94,8.085,9.5,10.46,7.81,22.55,13.5,13.5,6.74,8.09,2.74,11.31,7.15,5.47,3.51,4.71
2021-10-15,57.85708333333334,-0.1900000005999999,8.43,25.42,27.96,9.67,4.02,9.77,13.96,9.77,16.153333333333332,8.0,1.51,22.41,1.51,12.29,12.08,7.8,8.75,5.07,9.67,5.2,15.91,30.33,3.48,8.41,11.52,9.77,6.68,11.73,9.47,21.8,10.62,10.62,9.45,7.8,3.0,11.76,8.82,5.76,3.33,5.51
2021-10-16,120.21374999999996,-0.25999999,10.46,29.73,34.7,10.656666666666666,5.39,13.4625,5.34,13.4625,11.94,8.14,1.39,32.97,1.39,13.9,12.16,4.52,11.84,2.36,10.656666666666666,6.84,16.45,31.31,4.43,7.64,14.94,13.4625,9.4,15.87,14.8,23.61,10.04,10.04,12.72,7.25,6.86,13.23,12.05,7.64,5.46,6.32
2021-10-17,65.01041666666664,0.0239999944,5.62,19.92,18.23,9.993333333333334,4.17,6.7575,5.54,6.7575,12.853333333333332,8.07,0.94,17.21,0.94,6.73,6.96,2.32,15.63,2.86,9.993333333333334,4.05,16.2,27.16,3.58,5.18,8.43,6.7575,9.34,8.32,9.19,14.96,9.46,9.46,3.9,4.97,4.51,11.45,8.59,3.35,2.01,3.14
2021-10-18,57.67791666666668,0.0900000037999999,4.79,15.15,10.26,9.31,2.34,5.26,5.5,5.26,15.356666666666667,7.84,1.25,14.17,1.25,7.69,5.5,2.87,7.4,2.5,9.31,3.47,13.88,25.87,2.23,6.91,6.66,5.26,4.12,5.53,7.07,18.14,9.24,9.24,3.65,1.7,6.88,10.7,1.9,3.57,1.47,2.98
2021-10-19,36.80666666666667,-0.039999999,5.81,17.92,15.57,9.38,2.25,6.755,7.18,6.755,14.676666666666668,7.93,1.52,13.39,1.52,8.33,7.18,3.56,7.23,12.18,9.38,3.89,14.51,26.67,1.88,4.47,7.68,6.755,7.37,7.07,8.43,20.05,9.12,9.12,5.71,4.21,6.7,10.6,4.53,3.15,1.21,3.26
2021-10-20,44.585000000000015,-0.0640000028,6.56,20.56,19.48,11.796666666666669,4.63,8.1675,12.47,8.1675,16.206666666666667,6.9,1.9,10.1,1.9,10.9,9.33,6.43,8.75,3.02,11.796666666666669,4.74,16.88,30.46,2.71,11.13,10.65,8.1675,7.79,8.39,9.95,22.86,7.53,7.53,7.77,6.46,5.31,10.62,9.22,4.49,1.68,3.65
2021-10-21,32.26541666666668,0.569999993,7.27,19.31,18.76,8.473333333333334,4.56,8.0425,5.02,8.0425,31.08,5.82,3.49,16.19,3.49,10.4,9.81,4.71,5.18,2.52,8.473333333333334,4.53,18.74,28.68,2.24,13.9,9.72,8.0425,7.49,8.42,8.16,19.78,8.02,8.02,8.32,4.46,6.57,10.83,7.94,4.59,1.47,4.6
2021-10-22,80.09791666666668,0.2480000046,8.37,15.74,22.13,8.993333333333332,7.92,8.31,13.94,8.31,19.89333333333333,5.88,3.88,18.76,3.88,9.74,12.06,6.1,5.23,2.49,8.993333333333332,4.45,17.27,25.55,1.85,14.62,12.52,8.31,7.34,7.95,7.17,20.42,4.67,4.67,9.75,5.66,6.27,10.37,9.21,4.87,1.73,4.97
2021-10-23,35.27666666666668,0.180000007,7.14,18.91,19.22,9.96,4.34,8.1925,5.6,8.1925,24.666666666666668,5.31,4.25,21.01,4.25,5.84,14.06,7.64,6.84,3.69,9.96,4.94,17.41,14.44,1.39,11.88,24.99,8.1925,5.65,10.73,8.56,17.05,5.31,5.31,6.34,3.98,5.08,10.85,8.03,4.88,1.75,5.01
2021-10-24,51.16125,0.0999999987999999,6.74,12.04,18.19,9.286666666666669,3.71,7.0375,13.61,7.0375,14.223333333333334,4.99,3.47,16.05,3.47,8.14,9.8,5.13,6.5,4.51,9.286666666666669,3.59,14.69,8.54,1.03,9.22,14.82,7.0375,9.96,7.18,7.26,18.39,4.12,4.12,6.97,3.64,4.66,10.12,6.74,3.69,1.34,5.16
2021-10-25,61.48208333333334,-0.560000002,7.35,13.63,19.15,8.586666666666666,3.4,7.255,9.53,7.255,13.12,4.71,3.59,18.56,3.59,10.59,9.92,7.82,8.44,4.34,8.586666666666666,4.08,15.83,7.5,1.12,7.68,12.38,7.255,7.27,7.88,5.12,17.67,6.33,6.33,8.67,3.85,6.2,9.04,6.71,4.72,2.88,4.97
2021-10-26,50.147916666666674,0.01,6.83,11.9,18.93,8.883333333333333,3.67,9.0475,2.88,9.0475,12.536666666666669,4.75,3.55,19.82,3.55,9.1,11.27,8.18,7.76,4.67,8.883333333333333,4.68,15.9,8.38,1.07,6.84,10.75,9.0475,8.0,12.47,5.9,21.14,6.69,6.69,10.99,3.87,4.24,8.71,7.18,4.02,1.72,5.66
2021-10-27,47.25708333333333,0.336000014,7.86,13.86,20.31,9.853333333333332,6.28,7.97,8.39,7.97,13.833333333333334,4.99,3.56,24.54,3.56,11.35,15.28,15.71,7.05,4.17,9.853333333333332,4.69,16.3,11.46,1.76,14.44,13.56,7.97,8.11,11.43,5.55,26.2,8.7,8.7,7.04,5.93,4.37,9.21,8.84,2.71,3.14,9.18
2021-10-28,54.81624999999999,0.439999998,8.69,15.44,16.11,11.333333333333334,5.66,8.8075,4.31,8.8075,15.693333333333332,5.41,4.99,20.65,4.99,6.74,11.94,16.17,10.33,4.75,11.333333333333334,3.97,15.96,12.21,1.57,11.89,10.22,8.8075,10.82,10.2,5.79,19.94,6.67,6.67,10.55,6.26,8.69,8.87,9.28,2.87,2.48,9.05
2021-10-29,60.76791666666665,0.3640000038,11.02,13.68,18.78,12.11,8.89,10.21,4.98,10.21,20.473333333333333,5.71,6.13,24.38,6.13,7.71,15.06,16.26,8.58,4.57,12.11,4.46,17.94,15.0,2.05,11.58,12.48,10.21,13.11,12.01,5.97,24.16,10.32,10.32,11.84,7.0,5.09,9.89,10.08,3.85,3.38,11.36
2021-10-30,35.663333333333334,0.109999999,10.13,14.47,15.73,12.77,5.87,8.3975,4.47,8.3975,26.313333333333333,5.51,4.03,20.72,4.03,16.02,14.36,16.06,6.01,6.93,12.77,3.18,16.03,15.9,1.27,13.42,13.39,8.3975,7.11,10.62,5.84,23.57,9.21,9.21,7.0,7.57,7.37,9.43,10.35,3.15,2.94,9.49
2021-10-31,82.89916666666667,0.0799999992,13.0,13.01,15.15,15.723333333333334,5.31,11.9725,9.99,11.9725,32.77333333333333,5.8,4.46,20.12,4.46,11.83,15.28,15.99,10.87,4.69,15.723333333333334,4.9,17.22,20.41,1.33,17.46,15.51,11.9725,10.99,13.87,6.25,21.67,11.14,11.14,14.77,6.55,7.3,8.47,10.73,5.07,2.71,11.39
2021-11-01,56.66333333333335,-0.189999998,13.84,15.64,13.32,14.713333333333331,5.2,11.865,9.51,11.865,34.48,7.55,4.65,39.54,4.65,10.56,21.04,11.55,10.89,5.79,14.713333333333331,4.99,18.47,20.98,1.43,16.44,11.66,11.865,8.6,12.86,5.53,18.47,9.49,9.49,15.23,4.4,6.91,10.06,16.39,4.51,3.39,7.71
2021-11-02,54.886666666666656,-0.0260000004,12.22,14.83,11.4,13.516666666666666,5.54,11.945,8.57,11.945,15.046666666666669,6.4,4.32,21.31,4.32,9.22,16.1,9.99,7.91,3.65,13.516666666666666,3.56,16.46,18.11,1.36,16.21,11.6,11.945,9.43,10.88,6.63,21.79,8.31,8.31,18.05,5.52,4.26,10.02,14.94,3.43,4.49,6.46
2021-11-03,61.86958333333332,-0.280000001,12.63,15.1,10.87,14.063333333333333,4.49,12.17,3.39,12.17,17.156666666666663,7.33,3.98,27.22,3.98,5.56,15.52,11.64,11.29,5.39,14.063333333333333,4.03,15.05,20.38,0.84,13.62,12.91,12.17,9.21,12.77,9.01,21.83,6.52,6.52,14.27,6.16,6.12,11.62,8.62,2.78,3.58,6.75
2021-11-04,200.7691666666667,0.0059999955999999,8.79,17.53,15.43,16.483333333333334,6.33,16.515,9.08,16.515,28.96,8.67,3.09,32.61,3.09,4.54,12.83,23.47,8.61,3.76,16.483333333333334,3.24,17.21,18.08,1.53,9.46,14.58,16.515,4.03,12.57,15.4,21.81,6.28,6.28,29.3,5.82,4.77,14.6,5.94,5.22,3.89,8.96
2021-11-05,79.67166666666667,0.5220000154,8.72,18.92,22.49,13.066666666666668,5.15,22.225,20.13,22.225,24.42,9.42,3.65,30.9,3.65,6.95,16.92,23.66,17.8,5.14,13.066666666666668,3.56,20.54,21.09,0.73,9.95,17.45,22.225,13.73,16.47,18.68,27.54,7.97,7.97,45.03,10.16,7.35,14.23,8.38,5.24,4.16,14.18
2021-11-06,35.772083333333335,0.050000001,10.26,19.5,14.87,13.796666666666669,6.29,14.69,5.54,14.69,17.320000000000004,8.49,3.58,21.91,3.58,6.34,15.98,14.52,6.55,2.58,13.796666666666669,3.84,17.14,21.39,1.44,14.61,8.97,14.69,6.22,10.11,13.18,20.87,11.42,11.42,25.21,6.82,6.31,14.71,9.85,6.33,2.8,8.59
2021-11-07,50.47839999999999,-0.1280000002,12.41,20.12,15.09,12.316666666666668,9.52,13.855,5.5,13.855,18.71,8.55,3.84,20.8,3.84,3.63,15.32,14.14,7.08,11.69,12.316666666666668,3.89,16.65,20.2,1.86,17.56,10.3,13.855,7.09,11.28,11.99,21.23,9.1,9.1,19.74,6.88,6.87,16.49,9.62,6.7,2.71,8.93
2021-11-08,57.428333333333335,-0.0179999988,15.15,18.92,16.93,12.276666666666666,8.14,13.66,5.66,13.66,17.849999999999998,8.44,3.94,24.69,3.94,5.41,16.3,17.22,7.76,3.22,12.276666666666666,4.24,17.57,23.17,1.11,21.0,6.61,13.66,10.27,11.57,12.29,21.47,7.96,7.96,15.63,8.22,7.39,16.69,10.03,7.15,2.85,11.93
2021-11-09,80.90333333333332,0.070000001,19.81,27.16,21.12,16.683333333333334,8.43,16.545,15.33,16.545,18.14333333333333,8.62,4.65,30.07,4.65,7.55,24.56,20.5,11.24,5.03,16.683333333333334,5.7,17.07,23.85,1.47,21.61,6.78,16.545,9.19,13.02,13.54,19.47,9.48,9.48,19.81,9.65,7.36,15.85,14.71,7.14,5.41,16.06
2021-11-10,83.14874999999999,0.1859999978,17.63,25.13,20.18,13.516666666666666,6.8,16.1475,5.43,16.1475,24.66333333333333,8.75,5.17,26.96,5.17,7.34,22.25,20.62,9.55,2.48,13.516666666666666,5.89,17.59,26.38,1.73,24.31,7.04,16.1475,9.77,16.17,12.78,20.07,11.88,11.88,18.01,8.18,11.49,15.89,11.55,8.97,4.76,12.61
2021-11-11,78.59749999999998,0.0,13.926666666666668,16.59,15.37,13.946666666666667,6.21,13.926666666666668,5.6,13.926666666666668,20.773333333333333,7.75,4.03,24.84,4.03,8.01,16.14,18.68,17.37,4.78,13.946666666666667,3.96,18.02,28.19,0.84,25.44,6.36,13.926666666666668,7.94,14.91,14.07,17.0,7.69,7.69,12.8,7.35,10.53,17.38,7.64,6.03,3.45,12.88
2021-11-12,61.82041666666668,0.0320000006,10.94,20.74,13.7,12.203333333333331,5.29,12.02,14.43,12.02,22.93,7.96,3.23,23.72,3.23,7.11,16.89,16.11,12.52,2.68,12.203333333333331,4.23,19.03,24.94,1.1,15.26,12.93,12.02,10.24,11.78,14.32,23.46,7.91,7.91,11.04,5.71,10.02,17.16,7.65,5.91,3.6,10.5
2021-11-13,52.06499999999999,0.090000004,11.02,22.29,17.19,8.043333333333333,4.28,10.545,5.2,10.545,21.886666666666667,7.85,4.04,22.96,4.04,7.35,17.67,14.47,13.5,4.22,8.043333333333333,3.47,17.24,25.84,1.23,15.58,15.53,10.545,7.36,8.29,12.92,20.27,9.74,9.74,9.95,5.84,9.13,16.54,7.37,6.3,5.82,10.69
2021-11-14,76.31291666666668,0.1139999992,14.18,21.35,18.32,6.326666666666667,5.43,12.905,6.17,12.905,25.986666666666668,8.04,5.24,27.42,5.24,12.91,25.19,18.72,11.35,3.27,6.326666666666667,4.98,16.4,24.8,1.37,18.65,20.14,12.905,8.98,12.15,11.43,21.08,10.44,10.44,13.86,7.6,8.54,16.45,10.3,8.01,5.16,14.37
2021-11-15,68.82333333333334,0.2819999948,12.87,15.72,16.95,6.163333333333334,5.45,12.18,5.29,12.18,16.439999999999998,7.76,5.42,26.13,5.42,5.92,19.97,12.86,9.9,2.41,6.163333333333334,4.3,15.82,30.52,1.5,18.59,14.89,12.18,10.01,8.38,11.39,20.53,10.7,10.7,16.08,6.62,7.41,13.32,7.54,10.31,4.34,11.56
